imdb_id,name,imdb_rating,meta_score,votes,genres,runtime,certificate,revenue,budget,release_date,language
tt0120347,Tomorrow Never Dies,6.5,52,171471,"Action, Adventure, Thriller",119,PG-13,333011068,110000000,1997-12-19,English
tt0119432,Jungle 2 Jungle,5.2,42,21617,"Comedy, Family",105,PG,59927618,32000000,1997-03-07,English
tt0118887,Cop Land,6.9,64,81115,"Crime, Drama, Thriller",105,R,44862187,15000000,1997-08-15,English
tt0120102,Seven Years in Tibet,7.1,55,116067,"Adventure, Biography, Drama",136,PG-13,131457682,70000000,1997-10-10,English
tt0119215,Good Burger,5.7,41,24464,"Comedy, Family",95,PG,23712993,9000000,1997-07-25,English
tt0118583,Alien Resurrection,6.2,63,215853,"Action, Horror, Sci-Fi",109,R,161376068,75000000,1997-11-26,English
tt0118615,Anaconda,4.8,37,89500,"Action, Adventure, Horror",89,PG-13,136885767,45000000,1997-04-11,English
tt0119345,I Know What You Did Last Summer,5.7,52,126288,"Horror, Mystery",101,R,125586134,17000000,1997-10-17,English
tt0119229,Grosse Pointe Blank,7.3,76,83786,"Action, Comedy, Crime",107,R,28084357,15000000,1997-04-11,English
tt0119567,The Lost World: Jurassic Park,6.6,59,354153,"Action, Adventure, Sci-Fi",129,PG-13,618638999,73000000,1997-05-23,English
tt0119237,Gummo,6.7,19,29944,"Comedy, Drama",89,R,116799,1300000,1997-11-24,English
tt0118548,Absolute Power,6.7,52,47363,"Action, Crime, Drama",121,R,50068310,50000000,1997-02-14,English
tt0118771,Breakdown,6.9,73,45438,"Crime, Drama, Mystery",93,R,50159144,36000000,1997-05-02,English
tt0119738,My Best Friend's Wedding,6.3,50,120376,"Comedy, Drama, Romance",105,PG-13,299288605,38000000,1997-06-20,English
tt0120177,Spawn,5.3,34,61160,"Action, Drama, Horror",96,R,87840042,40000000,1997-08-01,English
tt0119173,G.I. Jane,5.9,62,69945,"Action, Drama, War",125,R,48169156,50000000,1997-08-22,English
tt0120053,The Saint,6.2,50,59224,"Action, Adventure, Romance",116,PG-13,118063304,68000000,1997-04-04,English
tt0118607,Amistad,7.3,63,67188,"Drama, History",155,R,44229441,36000000,1997-12-25,English
tt0119395,The Jackal,6.4,36,101188,"Action, Crime, Drama",124,R,159330280,60000000,1997-11-14,English
tt0120399,U Turn,6.8,54,47232,"Crime, Drama, Thriller",125,R,6682098,19000000,1997-10-03,English
tt0119925,The Postman,6.1,29,65514,"Action, Adventure, Drama",177,R,17626234,80000000,1997-12-25,English
tt0119675,Mimic,5.9,55,43654,"Horror, Sci-Fi",105,R,25480490,30000000,1997-08-22,English
tt0119137,Flubber,5.3,37,79842,"Comedy, Family, Sci-Fi",93,PG,177977226,80000000,1997-11-26,English
tt0118842,Chasing Amy,7.2,71,127110,"Comedy, Drama, Romance",113,R,12021272,250000,1997-04-18,English
tt0124819,Orgazmo,6.1,48,33223,"Comedy, Sci-Fi",94,NC-17,602302,1000000,1998-10-23,English
tt0120434,Vegas Vacation,6,20,41296,Comedy,93,PG,36400360,25000000,1997-02-14,English
tt0119349,The Ice Storm,7.4,72,51551,Drama,112,R,8038061,18000000,1997-11-26,English
tt0120032,Romy and Michele's High School Reunion,6.2,59,39748,Comedy,92,R,29235353,0,1997-04-25,English
tt0119707,Mortal Kombat: Annihilation,3.7,11,43845,"Action, Adventure, Fantasy",95,PG-13,51376861,30000000,1997-11-21,English
tt0118972,The Devil's Own,6.2,53,54957,"Action, Crime, Drama",111,R,140807547,90000000,1997-03-26,English
tt0119164,The Full Monty,7.2,75,94253,"Comedy, Drama",91,R,257938649,3500000,1997-09-19,English
tt0118604,An American Werewolf in Paris,5.1,31,22093,"Comedy, Fantasy, Horror",105,R,26570463,25000000,1997-12-25,English
tt0119715,Mousehunt,6.4,54,48522,Comedy,98,PG,122417389,38000000,1997-12-19,English
tt0119535,A Life Less Ordinary,6.4,35,33253,"Comedy, Crime, Fantasy",103,R,4366722,12000000,1997-10-24,English
tt0119485,Kundun,7,74,24685,"Biography, Drama, History",134,PG-13,5684789,28000000,1998-01-16,English
tt0119468,Kiss the Girls,6.6,46,60228,"Crime, Drama, Mystery",115,R,60527873,27000000,1997-10-03,English
tt0119668,Midnight in the Garden of Good and Evil,6.6,57,35395,"Crime, Drama, Mystery",155,R,25105255,35000000,1997-11-21,English
tt0119381,Inventing the Abbotts,6.4,49,10883,"Drama, Romance",110,R,5936344,0,1997-04-04,English
tt0120885,Wag the Dog,7.2,73,75557,"Comedy, Drama",97,R,64256513,15000000,1998-01-09,English
tt0120461,Volcano,5.5,55,68774,"Action, Drama, Sci-Fi",104,PG-13,122823468,90000000,1997-04-25,English
tt0119874,The Peacemaker,5.9,43,51806,"Action, Thriller",124,R,110463140,50000000,1997-09-26,English
tt0118883,Conspiracy Theory,6.7,49,89080,"Action, Mystery, Thriller",135,R,136982834,75000000,1997-08-08,English
tt0120169,Soul Food,7,68,6457,"Comedy, Drama",115,R,43700855,7500000,1997-09-26,English
tt0119360,In & Out,6.4,70,36832,"Comedy, Romance",90,PG-13,63856929,35000000,1997-09-19,English
tt0120179,Speed 2: Cruise Control,3.9,23,70982,"Action, Adventure, Crime",121,PG-13,164508066,160000000,1997-06-13,English
tt0118689,Bean,6.5,52,91544,"Adventure, Comedy, Family",89,PG-13,251212670,18000000,1997-11-07,English
tt0120004,The Relic,5.8,55,23084,"Horror, Mystery, Sci-Fi",110,R,33956608,40000000,1997-01-10,English
tt0119951,Private Parts,6.9,67,32587,"Biography, Comedy, Drama",109,R,41230799,28000000,1997-03-07,English
tt0120317,That Darn Cat,4.7,36,3822,"Action, Comedy, Crime",89,PG,18301610,0,1997-02-14,English
tt0119141,Fools Rush In,6,37,30934,"Comedy, Drama, Romance",109,PG-13,29481428,20000000,1997-02-14,English
tt0119731,Murder at 1600,6.1,47,27108,"Action, Crime, Drama",107,R,25804707,40000000,1997-04-18,English
tt0119809,Nowhere,6.5,44,7808,"Comedy, Drama, Sci-Fi",82,R,194201,0,1997-05-09,English
tt0119509,Leave It to Beaver,5.1,42,3800,"Comedy, Family",84,PG,10925060,15000000,1997-08-22,English
tt0118954,Deconstructing Harry,7.4,61,40380,Comedy,96,R,10686841,20000000,1998-01-02,English
tt0118760,The Boxer,7.1,75,17647,"Drama, Romance, Sport",113,R,16534578,0,1998-01-09,English
tt0118632,The Apostle,7.2,83,12827,Drama,134,PG-13,19868354,5000000,1998-02-20,English
tt0119896,Picture Perfect,5.5,44,18071,"Comedy, Drama, Romance",105,PG-13,44332015,10000000,1997-08-01,English
tt0118708,Beverly Hills Ninja,5.5,27,36353,"Action, Comedy",88,PG-13,31480418,18000000,1997-01-17,English
tt0118564,Affliction,7,79,14137,"Drama, Mystery, Thriller",114,R,6330054,6000000,1999-02-19,English
tt0119848,Out to Sea,6.1,49,7477,"Comedy, Romance",106,PG-13,30716901,33000000,1997-07-02,English
tt0120241,Suicide Kings,7,43,24855,"Comedy, Crime, Drama",106,R,1740156,5000000,1998-04-17,English
tt0119080,Eve's Bayou,7.3,78,7995,Drama,109,R,14842388,6000000,1997-11-07,English
tt0119791,Nightwatch,6.2,40,18170,"Drama, Horror, Thriller",101,R,1179002,0,1998-04-17,English
tt0119311,Hoodlum,6.3,50,10024,"Crime, Drama",130,R,23499102,30000000,1997-08-27,English
tt0120777,The Opposite of Sex,6.3,70,19501,Comedy,105,R,5881367,5000000,1998-05-22,English
tt0119784,The Night Flier,6,36,8917,"Fantasy, Horror, Mystery",94,R,125397,1000000,1998-02-06,English
tt0118750,Booty Call,5.4,54,7827,"Comedy, Romance",79,R,20050376,0,1997-02-26,English
tt0119280,Mrs Brown,7.2,71,12698,"Biography, Drama, History",101,PG,9229808,0,1997-10-03,English
tt0119640,McHale's Navy,4.6,18,6136,"Action, Comedy",108,PG,4529843,31190000,1997-04-18,English
tt0119718,Mr. Magoo,4,18,13634,"Adventure, Comedy, Family",87,PG,21437192,30000000,1997-12-25,English
tt0118541,8 Heads in a Duffel Bag,5.4,15,9146,"Adventure, Comedy, Crime",95,R,3602884,3000000,1997-04-18,English
tt0118556,Addicted to Love,6.1,49,22520,"Comedy, Romance",100,R,34673095,0,1997-05-23,English
tt0120520,The Wings of the Dove,7.1,73,9968,"Drama, Romance",102,R,13692848,0,1998-03-13,English
tt0119123,Fire Down Below,5.1,40,15903,"Action, Drama, Thriller",105,R,16228448,60000000,1997-09-05,English
tt0120176,The Spanish Prisoner,7.2,70,20891,"Drama, Mystery, Thriller",110,PG,9593903,10000000,1998-05-15,English
tt0119115,Fierce Creatures,6.4,62,22151,Comedy,93,PG-13,9381260,25000000,1997-01-24,English
tt0120402,Ulee's Gold,7,77,6533,Drama,113,R,9161691,2700000,1997-07-18,English
tt0119592,Mad City,6.3,45,18435,"Crime, Drama, Thriller",115,PG-13,10541523,50000000,1997-11-07,English
tt0119361,In the Company of Men,7.2,81,12655,"Comedy, Drama",97,R,2804473,25000,1997-08-01,English
tt0124179,Two Girls and a Guy,5.5,66,6622,"Comedy, Drama",84,R,2057193,1000000,1998-04-24,English
tt0119987,The Real Blonde,6,48,3719,"Comedy, Drama, Romance",105,R,83488,0,1998-02-27,English
tt0119086,Excess Baggage,5.4,34,12204,"Action, Comedy, Crime",101,PG-13,14515490,20000000,1997-08-29,English
tt0119717,Mr. Jealousy,6.4,61,1763,"Comedy, Romance",103,R,301796,0,1998-06-05,English
tt0119109,Fathers' Day,5.2,43,13988,"Comedy, Romance",98,PG-13,28598376,85000000,1997-05-09,English
tt0120389,Turbo: A Power Rangers Movie,3.6,35,7810,"Action, Adventure, Family",99,PG,9615840,8000000,1997-03-28,English
tt0119937,Prefontaine,6.8,56,6609,"Biography, Drama, Romance",106,PG-13,589304,8000000,1997-01-24,English
tt0120036,Rosewood,7.2,71,7021,"Action, Drama, History",140,R,13130349,25000000,1997-02-21,English
tt0120490,Welcome to Sarajevo,6.8,72,6633,"Drama, War",103,R,334319,9000000,1997-11-26,English
tt0118566,Afterglow,6.1,68,3153,"Comedy, Drama, Romance",119,R,2465960,0,1998-03-20,English
tt0119324,The House of Yes,6.6,54,7352,"Comedy, Drama",85,R,626057,1500000,1997-10-10,English
tt0126344,I Went Down,6.9,69,1908,"Action, Comedy, Crime",107,R,405297,0,1998-06-24,English
tt0119859,Paradise Road,6.8,48,4851,"Drama, History, War",122,R,2007100,16000000,1997-04-11,English
tt0119843,Oscar and Lucinda,6.6,66,6259,"Drama, Romance",132,R,1897404,10880000.0,1997-12-31,English
tt0120357,Touch,5.6,56,2170,"Comedy, Drama, Romance",96,R,387069,0,1997-02-14,English
tt0118840,The Manson Family,5.5,56,2964,"Crime, Drama, History",95,R,19140,0,2004-10-22,English
tt0120303,Telling Lies in America,6.2,65,2040,"Drama, Music",101,PG-13,318809,4000000,1997-10-15,English
tt0122529,Henry Fool,7.3,68,6630,"Comedy, Drama",137,R,1338335,0,1998-06-19,English
tt0120366,Traveller,6.1,57,1705,"Crime, Drama, Romance",101,R,534010,0,1997-04-18,English
tt0119746,The Myth of Fingerprints,6,58,2336,"Comedy, Drama, Romance",93,R,523025,2000000,1997-09-17,English
tt0120275,The Tango Lesson,6.8,65,2111,"Drama, Music, Romance",100,PG,1080192,0,1997-11-14,English
tt0119578,Love! Valour! Compassion!,7,59,3187,"Comedy, Drama, Romance",108,R,2977807,0,1997-05-16,English
tt0120197,Star Maps,5.6,61,916,"Comedy, Drama",86,R,661465,0,1997-07-23,English
tt0119465,"Kiss Me, Guido",6,46,1914,Comedy,86,R,1918497,740000,1997-07-18,English
tt0127302,The Sticky Fingers of Time,6.1,59,389,Sci-Fi,81,Not Rated,1610,250000,2000-06-02,English
tt0120586,American History X,8.5,62,974724,Drama,119,R,23875127,20000000,1998-11-20,English
tt0120815,Saving Private Ryan,8.6,91,1144888,"Drama, War",169,R,482349603,70000000,1998-07-24,English
tt0120623,A Bug's Life,7.2,77,252142,"Animation, Adventure, Comedy",95,G,363258859,120000000,1998-11-25,English
tt0128442,Rounders,7.3,54,136143,"Crime, Drama",121,R,22912409,12000000,1998-09-11,English
tt0118715,The Big Lebowski,8.1,71,679840,"Comedy, Crime, Sport",117,R,46735469,15000000,1998-03-06,English
tt0119643,Meet Joe Black,7.2,43,200039,"Drama, Fantasy, Romance",178,PG-13,142940100,90000000,1998-11-13,English
tt0120783,The Parent Trap,6.5,64,111325,"Adventure, Comedy, Drama",128,PG,92108518,0,1998-07-29,English
tt0120762,Mulan,7.6,71,230657,"Animation, Adventure, Family",88,G,304320254,90000000,1998-06-19,English
tt0120382,The Truman Show,8.1,90,862167,"Comedy, Drama, Sci-Fi",103,PG,264118201,60000000,1998-06-05,English
tt0120669,Fear and Loathing in Las Vegas,7.6,41,246578,"Adventure, Comedy, Drama",118,R,10680275,18500000,1998-05-22,English
tt0120591,Armageddon,6.7,42,377660,"Action, Adventure, Sci-Fi",151,PG-13,553709788,140000000,1998-07-01,English
tt0120863,The Thin Red Line,7.6,78,163240,"Drama, War",170,R,98126565,52000000,1999-01-15,English
tt0120873,U.S. Marshals,6.5,47,90721,"Action, Crime, Thriller",131,PG-13,102367405,60000000,1998-03-06,English
tt0128853,You've Got Mail,6.6,57,181302,"Comedy, Drama, Romance",119,PG,250821495,65000000,1998-12-18,English
tt0138097,Shakespeare in Love,7.1,87,204369,"Comedy, Drama, History",123,R,289317794,25000000,1999-01-08,English
tt0120789,Pleasantville,7.5,71,116286,"Comedy, Drama, Fantasy",124,PG-13,49805462,60000000,1998-10-23,English
tt0120890,Wild Things,6.5,52,102633,"Crime, Drama, Mystery",108,R,30147739,20000000,1998-03-20,English
tt0120484,The Waterboy,6.1,41,140675,"Comedy, Sport",90,PG-13,185991646,23000000,1998-11-06,English
tt0129387,There's Something About Mary,7.1,69,278541,"Comedy, Romance",119,R,369884651,23000000,1998-07-15,English
tt0133751,The Faculty,6.5,61,105378,"Horror, Sci-Fi",104,R,40283321,15000000,1998-12-25,English
tt0120611,Blade,7.1,45,231961,"Action, Horror, Sci-Fi",120,R,131183530,45000000,1998-08-21,English
tt0120631,Ever After: A Cinderella Story,7,66,65944,"Comedy, Drama, Romance",121,PG-13,98005666,26000000,1998-07-31,English
tt0120780,Out of Sight,7,85,81032,"Comedy, Crime, Drama",123,R,77745568,48000000,1998-06-26,English
tt0118929,Dark City,7.6,66,179845,"Mystery, Sci-Fi, Thriller",100,R,27200316,27000000,1998-02-27,English
tt0120888,The Wedding Singer,6.8,59,127277,"Comedy, Music, Romance",100,PG-13,123306987,18000000,1998-02-13,English
tt0120794,The Prince of Egypt,7.1,64,110633,"Animation, Adventure, Drama",99,PG,218613188,70000000,1998-12-18,English
tt0120744,The Man in the Iron Mask,6.5,48,148972,"Action, Adventure, Drama",132,PG-13,182968902,35000000,1998-03-13,English
tt0120746,The Mask of Zorro,6.7,63,159473,"Action, Adventure, Comedy",136,PG-13,250288523,95000000,1998-07-17,English
tt0120772,The Object of My Affection,6,51,17904,"Comedy, Drama, Romance",111,R,46905889,15000000,1998-04-17,English
tt0120812,Rush Hour,7,60,225013,"Action, Comedy, Crime",98,PG-13,244721064,33000000,1998-09-18,English
tt0120577,54,5.9,33,30519,"Drama, Music",93,R,16757163,13000000,1998-08-28,English
tt0120685,Godzilla,5.4,32,174951,"Action, Sci-Fi, Thriller",139,PG-13,379014294,130000000,1998-05-20,English
tt0120647,Deep Impact,6.2,40,153860,"Action, Drama, Romance",120,PG-13,349464664,75000000,1998-05-08,English
tt0120889,What Dreams May Come,7,44,97324,"Drama, Fantasy, Romance",113,PG-13,55382927,85000000,1998-10-02,English
tt0120791,Practical Magic,6.3,46,67689,"Comedy, Drama, Fantasy",104,PG-13,46732881,75000000,1998-10-16,English
tt0129290,Patch Adams,6.8,25,97714,"Biography, Comedy, Drama",115,PG-13,202292902,90000000,1998-12-25,English
tt0122690,Ronin,7.3,67,163814,"Action, Crime, Thriller",122,R,41616262,55000000,1998-09-25,English
tt0127723,Can't Hardly Wait,6.5,52,42707,"Comedy, Romance",100,PG-13,25605015,10000000,1998-06-12,English
tt0119313,Hope Floats,6,42,23057,"Drama, Romance",114,PG-13,81471882,30000000,1998-05-29,English
tt0120738,Lost in Space,5.2,42,67159,"Action, Adventure, Family",130,PG-13,136159423,80000000,1998-04-03,English
tt0118636,Apt Pupil,6.7,51,33934,"Crime, Drama, Thriller",111,R,8863193,14000000,1998-10-23,English
tt0155975,Psycho,4.6,47,43822,"Horror, Mystery, Thriller",105,R,37170655,60000000,1998-12-04,English
tt0120694,Halloween H20: 20 Years Later,5.7,52,62794,"Horror, Thriller",86,R,55041738,17000000,1998-08-05,English
tt0128445,Rushmore,7.7,86,159945,"Comedy, Drama",93,R,17195500,9000000,1999-02-19,English
tt0120660,Enemy of the State,7.3,67,217208,"Action, Thriller",132,R,250849789,90000000,1998-11-20,English
tt0120879,Velvet Goldmine,7,65,32230,"Drama, Music",118,R,1053788,0,1998-10-23,English
tt0131857,BASEketball,6.5,38,54509,"Comedy, Sport",103,R,7027290,25000000,1998-07-31,English
tt0120770,A Night at the Roxbury,6.3,26,54140,"Comedy, Music, Romance",82,PG-13,30331165,17000000,1998-10-02,English
tt0119223,Great Expectations,6.9,55,49046,"Drama, Romance",111,R,55494066,25000000,1998-01-30,English
tt0118998,Doctor Dolittle,5.4,46,87314,"Comedy, Family, Fantasy",85,PG-13,294456605,71500000,1998-06-26,English
tt0138704,Pi,7.4,72,162636,"Drama, Horror, Mystery",84,R,3221152,60000,1998-07-10,English
tt0120587,Antz,6.5,72,140970,"Animation, Adventure, Comedy",83,PG,171757863,105000000,1998-10-02,English
tt0120324,A Simple Plan,7.5,82,59515,"Crime, Drama, Thriller",121,R,16316273,30000000,1999-01-22,English
tt0120693,Half Baked,6.7,16,55412,"Comedy, Crime",82,R,17460020,8000000,1998-01-16,English
tt0120751,Mighty Joe Young,5.6,51,26376,"Action, Adventure, Family",114,PG,50632037,90000000,1998-12-25,English
tt0120787,A Perfect Murder,6.5,50,74758,"Crime, Drama, Thriller",107,R,128038368,60000000,1998-06-05,English
tt0133952,The Siege,6.4,53,65630,"Action, Thriller",116,R,116672912,70000000,1998-11-06,English
tt0120632,City of Angels,6.7,54,108622,"Drama, Fantasy, Romance",114,PG-13,198685114,55000000,1998-04-10,English
tt0120686,Stepmom,6.8,58,57054,"Comedy, Drama",125,PG-13,159710793,50000000,1998-12-25,English
tt0124718,He Got Game,6.9,63,41873,"Drama, Sport",136,R,21567853,25000000,1998-05-01,English
tt0120749,Mercury Rising,6.1,37,63882,"Action, Crime, Drama",111,R,93107289,60000000,1998-04-03,English
tt0120877,Vampires,6.2,42,49908,"Action, Horror, Thriller",108,R,20308772,20000000,1998-10-30,English
tt0144120,Bride of Chucky,5.4,48,49538,"Comedy, Horror",89,R,50688658,25000000,1998-10-16,English
tt0146336,Urban Legend,5.6,35,56523,"Horror, Mystery, Thriller",99,R,72527595,14000000,1998-09-25,English
tt0120768,The Negotiator,7.3,62,124046,"Action, Crime, Drama",140,R,44547681,50000000,1998-07-29,English
tt0120828,Six Days Seven Nights,5.8,51,69472,"Action, Adventure, Comedy",98,PG-13,164839294,70000000,1998-06-12,English
tt0147612,Happiness,7.7,81,63479,"Comedy, Drama",134,Unrated,2982011,2200000,1998-10-16,English
tt0120148,Sliding Doors,6.7,59,60259,"Comedy, Drama, Fantasy",99,PG-13,11841544,6000000,1998-05-01,English
tt0122151,Lethal Weapon 4,6.6,37,145993,"Action, Crime, Thriller",127,R,285444603,140000000,1998-07-10,English
tt0118789,Buffalo '66,7.5,68,43747,"Comedy, Crime, Drama",110,R,2375097,1500000,1998-06-26,English
tt0118661,The Avengers,3.8,12,39419,"Action, Adventure, Sci-Fi",89,PG-13,23384939,60000000,1998-08-14,English
tt0120844,Star Trek: Insurrection,6.4,64,66459,"Action, Adventure, Sci-Fi",103,PG,112587658,58000000,1998-12-11,English
tt0119314,The Horse Whisperer,6.6,65,37217,"Drama, Romance, Western",169,PG-13,186883563,60000000,1998-05-15,English
tt0120184,Sphere,6.1,35,95175,"Drama, Horror, Mystery",134,PG-13,37020277,80000000,1998-02-13,English
tt0120633,A Civil Action,6.6,68,26226,Drama,115,PG-13,56709981,75000000,1999-01-08,English
tt0119891,Phantoms,5.5,26,18752,"Horror, Sci-Fi, Thriller",96,R,5624282,0,1998-01-23,English
tt0133122,New Rose Hotel,5,31,4089,"Drama, Mystery, Sci-Fi",93,R,21521,0,1999-03-19,English
tt0120841,Species II,4.4,19,26120,"Action, Horror, Sci-Fi",93,R,19221939,0,1998-04-10,English
tt0120684,Gods and Monsters,7.4,74,27907,"Biography, Drama",105,R,6451628,10000000,1998-11-04,English
tt0130018,I Still Know What You Did Last Summer,4.7,21,65252,"Horror, Mystery",100,R,40002112,65000000,1998-11-13,English
tt0124198,Very Bad Things,6.4,31,43456,"Comedy, Crime, Thriller",100,R,9898412,30000000,1998-11-25,English
tt0120902,The X Files,7,60,96985,"Drama, Mystery, Sci-Fi",121,PG-13,189176423,66000000,1998-06-19,English
tt0120603,Beloved,6,57,6784,"Drama, History, Horror",172,R,22852487,80000000,1998-10-16,English
tt0120533,Celebrity,6.3,41,23115,"Comedy, Drama",113,R,5078660,12000000,1998-11-20,English
tt0119942,Primary Colors,6.6,70,26410,"Comedy, Drama",143,R,52090187,65000000,1998-03-20,English
tt0124879,Simon Birch,6.9,39,19947,"Comedy, Drama, Family",114,PG,18253415,30000000,1998-09-11,English
tt0120832,Snake Eyes,6,52,72589,"Crime, Mystery, Thriller",98,R,103891409,73000000,1998-08-07,English
tt0120609,The Big Hit,6.1,31,27473,"Action, Comedy, Crime",91,R,27007143,13000000,1998-04-24,English
